두,"['头', '斗', '杜', '抖', '肚', '豆', '逗', '兜', '陡', '窦', '痘', '頭', '蚪', '蠹', '蔸', '篼', '钭', '鬥', '唗', '荳', '蠧', '脰', '斁', '兠', '枓', '饾', '亠', '竇', '吺', '阧', '鈄', '酘', '鋀', '殬', '㓱', '㛒', '㞳', '㟕', '㢄', '㨮', '㪷', '㰯', '㺶', '㿡', '䄈', '䇆', '䇺', '䕆', '䕱', '䚵', '䢏', '䬦', '䱏', '䲧', '䵉', '侸', '剅', '唞', '梪', '橷', '毭', '浢', '紏', '荰', '螙', '郖', '閗', '餖', '﨣']"
편,"['便', '片', '遍', '偏', '骗', '编', '篇', '鞭', '扁', '翩', '蝙', '匾', '煸', '蹁', '谝', '褊', '騙', '鳊', '編', '犏', '揙', '缏', '碥', '徧', '楩', '鯾', '萹', '猵', '媥', '頨', '囨', '楄', '牑', '艑', '鶣', '覑', '㓲', '㴜', '㸤', '㼐', '㾫', '䏒', '䡢', '䭏', '惼', '箯', '緶', '諞', '貵', '鍽', '騗', '魸', '鯿']"
악,"['乐', '恶', '握', '岳', '愕', '喔', '噩', '鄂', '鳄', '龌', '渥', '锷', '颚', '幄', '鹗', '萼', '谔', '垩', '腭', '惡', '偓', '嶽', '崿', '鸑', '齷', '楽', '堮', '齶', '蕚', '咢', '堊', '僫', '蝁', '腛', '悪', '顎', '鶚', '楃', '㓵', '㖾', '㗁', '㟧', '㠋', '㦍', '㮙', '㹊', '䠎', '䣞', '䥃', '䫷', '偔', '卾', '捳', '櫮', '湂', '琧', '覨', '諤', '讍', '遌', '鍔', '鑩', '鰐', '鱷']"
의,"['意', '衣', '依', '义', '疑', '议', '医', '宜', '椅', '仪', '毅', '拟', '倚', '矣', '谊', '蚁', '漪', '懿', '旖', '祎', '犄', '薏', '嶷', '猗', '镱', '铱', '欹', '義', '醫', '蟻', '議', '劓', '儀', '顗', '扆', '衤', '擬', '吚', '嶬', '薿', '誼', '觺', '饐', '儗', '顡', '郼', '毉', '旑', '醷', '禕', '鸃', '輢', '螘', '檥', '譺', '豙', '嬟', '鷾', '㓷', '㕈', '㕒', '㘈', '㛄', '㝖', '㠖', '㠜', '㢊', '㥋', '㦉', '㦤', '㩘', '㫊', '㬾', '㱅', '㱲', '㳖', '㼁', '㽈', '㾨', '㿲', '䉝', '䉨', '䒾', '䓹', '䝘', '䝝', '䣡', '䧇', '䧧', '䪰', '䫑', '䫯', '䬥', '䭲', '䰙', '䰮', '䰯', '䲑', '䴊', '亄', '偯', '冝', '凒', '嬑', '孴', '宐', '寲', '庡', '撎', '椬', '檹', '燱', '狋', '畩', '礒', '稦', '竩', '籎', '羛', '艤', '萓', '藙', '螠', '譩', '轙', '逘', '鈘', '銥', '鐿', '餏', '饻']"
체,"['体', '达', '替', '递', '蒂', '滞', '逮', '涕', '屉', '砌', '剃', '棣', '缔', '掣', '谛', '嚏', '體', '彘', '叇', '栘', '蕞', '遞', '搋', '禘', '遆', '鷉', '滯', '摰', '屜', '殢', '褅', '髢', '嚔', '疐', '迖', '磜', '墆', '餟', '諦', '摖', '靆', '杕', '逓', '祶', '蔕', '蝃', '遰', '皉', '挮', '揥', '㓹', '㔸', '㚄', '㡗', '㬱', '㿃', '䀙', '䄟', '䇧', '䌡', '䎮', '䏅', '䐭', '䗖', '䙗', '䟷', '䠠', '䪆', '䴘', '䶏', '崹', '嵽', '懘', '楴', '璏', '痸', '矵', '笍', '締', '螮', '躰', '軆', '迏', '釱', '鉪', '銐', '鐟', '霴', '骵', '髰', '鬀', '鬄', '鷈']"
건,"['件', '建', '健', '巾', '乾', '虔', '犍', '骞', '蹇', '毽', '腱', '謇', '愆', '搴', '鞬', '囝', '褰', '鍵', '踺', '楗', '漧', '揵', '亁', '瀽', '鰎', '徤', '騝', '鰬', '弿', '攐', '攓', '乹', '鶱', '㓺', '㔓', '㗔', '㨜', '㨴', '㩃', '㩮', '㩷', '㸫', '䇂', '䇟', '䊕', '䖍', '䘜', '䙭', '䞿', '䭈', '䮿', '墘', '寈', '寋', '旔', '榩', '湕', '睷', '藆', '諐', '鑳', '騫']"
강,"['刚', '强', '江', '讲', '奋', '降', '康', '钢', '僵', '姜', '腔', '岗', '疆', '冈', '扛', '罡', '慷', '缰', '杠', '绛', '羌', '犟', '糠', '襁', '糨', '剛', '強', '镪', '講', '殭', '豇', '彊', '岡', '舡', '薑', '蜣', '茳', '礓', '韁', '鏮', '耩', '犺', '鋼', '橿', '綱', '崗', '膙', '筻', '摃', '槺', '冮', '壃', '棡', '繈', '矼', '絳', '畺', '鱇', '忼', '漒', '繦', '啌', '堽', '勥', '夅', '弶', '砊', '穅', '匟', '囥', '碙', '繮', '摾', '猐', '嗴', '蔃', '㓻', '㔔', '㛨', '㝩', '㟠', '㟵', '㢜', '㧏', '㩖', '㭃', '㭎', '㱂', '㳾', '㹔', '㼚', '㼹', '㽘', '㾤', '䃃', '䃨', '䆲', '䌉', '䕬', '䗧', '䗵', '䚗', '䡉', '䥒', '䬕', '䴚', '傋', '唴', '堈', '嫝', '峕', '嵹', '嵻', '弜', '掆', '椌', '溬', '漮', '焵', '牨', '犅', '獇', '玒', '玜', '琷', '瓨', '畕', '疅', '粇', '糡', '羗', '羫', '翞', '葁', '袶', '謽', '躿', '鎠', '鏹', '顜']"
숭,"['崇', '嵩', '崧', '菘', '㓽', '㟣', '㣝', '䯷', '硹']"
등,"['等', '腾', '登', '邓', '藤', '凳', '蹬', '橙', '噔', '滕', '镫', '誊', '僜', '磴', '戥', '簦', '燈', '籐', '騰', '螣', '嶝', '櫈', '縢', '儯', '鰧', '豋', '鄧', '膯', '謄', '虅', '璒', '漛', '嬁', '鼟', '籘', '幐', '㔁', '㲪', '㽅', '䒅', '䒭', '䓁', '䔲', '䕨', '䗳', '䙞', '䠬', '䠮', '䮴', '䲍', '䲢', '䳾', '墱', '竳', '艠', '覴', '邆', '鐙', '隥', '霯', '駦', '驣']"
린,"['邻', '麟', '鳞', '吝', '躏', '粼', '磷', '嶙', '蔺', '辚', '遴', '潾', '璘', '鱗', '瞵', '鄰', '燐', '恡', '躪', '驎', '躙', '粦', '隣', '僯', '鏻', '撛', '麐', '橉', '暽', '繗', '翷', '壣', '悋', '疄', '藺', '㔂', '㖁', '㷠', '䉮', '䗲', '䚏', '䚬', '䢯', '䫰', '䮼', '䱯', '亃', '厸', '斴', '焛', '獜', '甐', '蹸', '轔', '轥', '閵']"
잠,"['暂', '潜', '赚', '岑', '簪', '涔', '蘸', '箴', '昝', '臜', '暫', '賺', '潛', '臢', '揝', '挦', '簮', '蠶', '兂', '篸', '鐕', '蠺', '熸', '濳', '撏', '趈', '㔆', '㞥', '㟛', '㣅', '㺘', '㻸', '䁮', '䃡', '䅾', '䍼', '䐶', '䗝', '䗞', '䘉', '䟅', '䣟', '䣠', '䤐', '䫈', '䭕', '䰼', '䲋', '䳥', '喒', '埁', '寁', '撍', '硶', '蝅', '譧', '蹔']"
발,"['发', '拔', '脖', '拨', '勃', '泼', '跋', '钵', '渤', '魃', '發', '饽', '钹', '鲅', '荸', '髮', '鹁', '撥', '沷', '犮', '潑', '抜', '侼', '砵', '菝', '茇', '発', '哱', '桲', '缽', '癶', '袚', '浡', '葧', '胈', '癹', '馞', '髪', '蹳', '盋', '郣', '綍', '鈸', '襏', '溌', '醱', '鏺', '㔇', '㔜', '㗶', '㛘', '㛲', '㞈', '㟑', '㧊', '㧞', '㪍', '㴾', '㶿', '㺴', '䍨', '䘠', '䚨', '䟛', '䟦', '䢌', '䣪', '䣮', '䥽', '䪬', '䭯', '䮂', '䯋', '䳁', '䳊', '叐', '坺', '墢', '妭', '彂', '愂', '挬', '柭', '炦', '秡', '袯', '詙', '軷', '酦', '醗', '鉢', '鋍', '餑', '馛', '驋', '鮁', '鱍', '鵓', '鼥']"
촉,"['触', '促', '嘱', '烛', '蜀', '瞩', '矗', '躅', '亍', '觸', '髑', '竐', '蠋', '囑', '斶', '襩', '矚', '瘃', '燭', '踀', '臅', '鸀', '趗', '歜', '薥', '劚', '斸', '钃', '㔉', '㙇', '㯮', '㻿', '䃚', '䇍', '䌵', '䎌', '䕽', '䙱', '䛤', '䟉', '䟟', '䠱', '䪅', '孎', '曯', '欘', '灟', '爥', '脨', '蠾', '襡']"
촬,"['攥', '撮', '繓', '㔍', '㭮', '㵶', '䆯', '䵵', '娺', '窡', '襊']"
력,"['力', '历', '雳', '沥', '砾', '郦', '栎', '呖', '叻', '枥', '坜', '歷', '镉', '轹', '疬', '苈', '跞', '曆', '靂', '瀝', '暦', '皪', '礫', '韷', '砳', '屴', '厤', '歴', '轣', '靋', '擽', '朸', '酈', '㔏', '㠣', '㧰', '㬏', '㯤', '㱹', '㷴', '㺡', '㻺', '㽁', '㿨', '䃯', '䍥', '䍽', '䔉', '䟏', '䟐', '䤙', '䥶', '䮥', '䰛', '䰜', '儮', '厯', '嚦', '壢', '攊', '檪', '櫟', '櫪', '爏', '瓅', '瓑', '癧', '磿', '礰', '秝', '蒚', '藶', '蚸', '蝷', '觻', '讈', '赲', '躒', '轢', '鎘', '鱳', '鳨']"
휴,"['休', '携', '咻', '貅', '畦', '庥', '眭', '隳', '髹', '烋', '虧', '觽', '鸺', '巂', '觹', '攜', '酅', '睳', '雟', '觿', '髤', '孈', '蠵', '擕', '㔒', '㥟', '㩗', '㩦', '㱗', '㳜', '㵻', '㹯', '㽯', '䏫', '䝗', '䮌', '䰍', '倠', '儶', '婎', '烌', '瓗', '茠', '蘳', '貕', '銝', '鑴', '隓', '飍', '驨', '鮴', '鵂']"
병,"['并', '兵', '病', '瓶', '屏', '柄', '饼', '秉', '迸', '丙', '炳', '乒', '摒', '並', '邴', '踫', '幷', '昺', '逬', '併', '昞', '軿', '餅', '鞆', '郱', '洴', '帲', '倂', '椪', '屛', '甁', '抦', '偋', '頩', '帡', '陃', '鉼', '餠', '甹', '荓', '塀', '缾', '栟', '苪', '竝', '恲', '鵧', '眪', '窉', '棅', '垪', '傡', '誁', '竮', '幈', '蛢', '簈', '㔙', '㙃', '㨀', '㻂', '䈂', '䋑', '䍈', '䔊', '䗒', '䨻', '䰃', '䴵', '䶄', '寎', '庰', '怲', '捠', '氞', '琕', '箳', '絣', '聠', '艵', '蛃', '輧', '鈵', '鋲', '騈', '鮩']"
할,"['割', '瞎', '辖', '嗐', '劼', '轄', '搳', '韔', '舝', '縖', '㔛', '㔠', '㝬', '㪴', '㮫', '㿣', '䕣', '䕸', '䦖', '䦪', '䫘', '䶤', '乤', '傄', '硈', '磍', '螛', '鎋', '鶷']"
괴,"['怪', '块', '乖', '愧', '拐', '瑰', '魁', '槐', '傀', '蒯', '壞', '塊', '蒉', '璝', '櫆', '巜', '瓌', '媿', '膭', '壊', '襘', '旝', '謉', '癐', '㔞', '㕟', '㘨', '㙕', '㚍', '㧔', '㻁', '㾩', '䂯', '䂷', '䃶', '䈐', '䈛', '䓒', '䓙', '䙌', '䯣', '䯤', '凷', '墤', '廥', '恠', '晆', '欳', '烠', '箉', '糩', '蕢', '蘾']"
별,"['别', '撇', '憋', '瞥', '瘪', '鳖', '蹩', '別', '暼', '彆', '丿', '徶', '莂', '鱉', '癟', '鷩', '蟞', '虌', '鼈', '龞', '襒', '㔡', '㢼', '㿜', '䇷', '䋢', '䌘', '䏟', '䘷', '䟤', '䠥', '䤢', '䥕', '䨆', '䭱', '䳤', '嫳', '潎', '蛂', '覕', '鐅']"
심,"['心', '深', '甚', '寻', '审', '婶', '沁', '芯', '谌', '浔', '葚', '淰', '蕈', '尋', '鲟', '镡', '吣', '谂', '渖', '嬸', '忄', '審', '愖', '鬵', '瞫', '蟳', '鄩', '伈', '諶', '潯', '梣', '邥', '宷', '堔', '瀋', '桪', '燖', '璕', '橬', '魫', '鈊', '樳', '㔤', '㖊', '㚞', '㚯', '㜄', '㜦', '㝷', '㣺', '㤈', '㰂', '㴱', '㶒', '㻣', '㽸', '䉇', '䚓', '䤁', '侺', '吢', '噚', '憳', '攳', '杺', '枔', '煁', '瘎', '襑', '覾', '諗', '讅', '谉', '鐔', '鱏', '鱘']"
패,"['败', '牌', '贝', '佩', '霸', '狈', '沛', '呗', '悖', '孛', '邶', '稗', '捭', '珮', '钡', '霈', '旆', '敗', '唄', '貝', '浿', '狽', '姵', '簰', '覇', '篺', '誖', '茷', '昁', '伂', '笩', '㔥', '㗗', '㛝', '㤄', '㧩', '㫲', '㳈', '㶚', '㸬', '㸽', '䊃', '䖰', '䟺', '䢙', '䩗', '䩻', '䰽', '䱝', '斾', '梖', '棑', '牬', '犻', '猈', '珼', '矲', '粺', '苝', '蛽', '贁', '郥', '鄁', '鋇', '馷']"
로,"['老', '路', '露', '怒', '劳', '鲁', '卢', '炉', '虏', '捞', '璐', '噜', '颅', '唠', '掳', '卤', '鹭', '泸', '撸', '潞', '橹', '涝', '崂', '嫪', '痨', '辂', '鲈', '轳', '垆', '鸬', '蕗', '舻', '栌', '栳', '氇', '鷺', '爐', '勞', '盧', '嚕', '魯', '铑', '咾', '耢', '嚧', '鹵', '嘮', '擼', '蘆', '顱', '虜', '瀂', '撈', '玈', '癆', '耮', '滷', '労', '髝', '瓐', '纑', '輅', '窂', '哰', '铹', '朥', '恅', '艫', '鸕', '浶', '嶗', '蟧', '軂', '矑', '籚', '罏', '髗', '樐', '擄', '㔧', '㔪', '㗦', '㟉', '㢚', '㢳', '㧯', '㨓', '㪭', '㭔', '㯝', '㯭', '㳣', '㿖', '䃕', '䇭', '䜎', '䜮', '䝁', '䡎', '䲏', '䲐', '䳓', '䵏', '僗', '塷', '壚', '憥', '憦', '攎', '橯', '櫓', '櫨', '氌', '澇', '澛', '瀘', '狫', '獹', '珯', '硓', '磱', '簩', '簬', '簵', '耂', '艣', '艪', '蓾', '虂', '蠦', '轤', '銠', '鏀', '鏴', '鐒', '鐪', '鑪', '魲', '鮱', '鱸', '黸']"
배,"['背', '排', '坏', '杯', '环', '辈', '陪', '配', '拜', '倍', '培', '啡', '赔', '裴', '扒', '徘', '蓓', '湃', '掰', '胚', '坯', '焙', '俳', '褙', '碚', '醅', '輩', '裵', '揹', '柸', '賠', '盃', '荖', '拝', '伓', '琲', '毰', '桮', '琣', '阫', '軰', '㔨', '㗑', '㚰', '㟝', '㠔', '㤳', '㮎', '㯁', '㰆', '㶔', '㶨', '㶪', '㻗', '㾦', '䋔', '䋳', '䒔', '䔒', '䣙', '䪹', '䫊', '俖', '偝', '妚', '嶏', '炋', '猅', '禙', '肧', '蓜', '衃', '輫', '韛']"
압,"['压', '押', '鸭', '狎', '壓', '鞥', '圧', '姶', '鴨', '砐', '曱', '庒', '㔩', '㕎', '㛕', '㳌', '㷈', '㾎', '䆘', '䑥', '䑪', '䜙', '儑', '匎', '圔', '岋', '庘', '炠', '硆', '鰪']"
좌,"['坐', '左', '座', '佐', '挫', '锉', '矬', '痤', '脞', '剉', '髽', '屮', '咗', '銼', '袏', '趖', '㔫', '㘴', '㘸', '㛗', '㝾', '㟇', '㭫', '䂳', '䟶', '侳', '夎', '睉', '莝', '蓌', '蓙', '遳']"
탁,"['桌', '托', '卓', '拆', '琢', '踱', '浊', '镯', '啄', '铎', '涿', '擢', '濯', '倬', '橐', '柝', '侂', '讬', '伲', '坼', '託', '踔', '庹', '乇', '箨', '袥', '鐲', '饦', '濁', '啅', '槖', '跅', '椓', '晫', '鵫', '逴', '仛', '鐸', '琸', '斀', '剢', '魠', '矺', '汑', '萚', '襗', '槕', '硺', '㔬', '㤞', '㧻', '㪬', '㹿', '㺟', '䐾', '䓬', '䮓', '凙', '剫', '劅', '杔', '沰', '窧', '籜', '蘀', '蠗', '鈬', '飥', '馲', '驝']"
항,"['抗', '项', '港', '航', '恒', '巷', '杭', '吭', '缸', '亢', '炕', '肮', '嫦', '肛', '夯', '伉', '姮', '桁', '沆', '恆', '骯', '钪', '颃', '闶', '衖', '酐', '項', '迒', '邟', '蚢', '缿', '塂', '㔰', '㟟', '㤚', '㰠', '䀪', '䁰', '䘕', '䜶', '䟘', '䢽', '䣈', '䲳', '佭', '岲', '斻', '栙', '笐', '罁', '苀', '貥', '跭', '鈧', '閌', '闀', '闂', '頏', '魧']"
궤,"['几', '机', '跪', '诡', '溃', '轨', '撅', '馈', '匮', '篑', '麂', '姽', '簋', '愦', '匦', '詭', '劂', '缋', '潰', '櫃', '軌', '饋', '籄', '餽', '樻', '氿', '垝', '佹', '恑', '觤', '簂', '阓', '匱', '陒', '攱', '闠', '嬇', '㔲', '㔳', '㙺', '㞦', '㧪', '㱮', '䃽', '䅪', '䍯', '䕚', '䠩', '䡄', '䣀', '䣒', '䤥', '凧', '匭', '厬', '圚', '憒', '殨', '祪', '簣', '繢', '蔮', '蛫', '鐀', '鑎', '鞼', '鱥']"
익,"['翼', '益', '翌', '翊', '弋', '谥', '嗌', '杙', '鹢', '霬', '獈', '熤', '艗', '謚', '浳', '膉', '黓', '齸', '㔴', '㚤', '㜋', '㢞', '䄩', '䋚', '䌻', '䘝', '䣧', '䯆', '䴬', '榏', '瀷', '熼', '穓', '芅', '蛡', '釴', '隿', '骮', '鷁']"
를,['㔹']
주,"['走', '做', '主', '住', '周', '酒', '注', '州', '朱', '珠', '丢', '洲', '咒', '柱', '奏', '凑', '厨', '驻', '宙', '舟', '筹', '蛛', '揍', '株', '铸', '绸', '诛', '肘', '昼', '姝', '橱', '畴', '踌', '胄', '拄', '纣', '侏', '蛀', '炷', '澍', '俦', '遒', '蹰', '祩', '辏', '麈', '蔟', '犨', '丟', '伷', '硃', '嗾', '跦', '湊', '駐', '冑', '邾', '籀', '腠', '楱', '酎', '盩', '丶', '厾', '鑄', '註', '帱', '誅', '趎', '週', '砫', '辀', '裯', '疰', '鴸', '綢', '廚', '跓', '赒', '呪', '晝', '籌', '诪', '紬', '唒', '淍', '咮', '鋳', '懤', '櫉', '逎', '鸼', '秼', '蟕', '皗', '薵', '幮', '櫥', '輳', '铥', '尌', '妵', '怞', '喌', '噣', '儔', '疇', '躊', '斢', '珘', '婤', '輈', '賙', '粙', '詋', '籒', '絑', '鉒', '霔', '㔿', '㕀', '㕏', '㕑', '㖄', '㞫', '㡡', '㤽', '㦞', '㦵', '㧣', '㫶', '㴤', '㴻', '㹥', '㺛', '㿒', '㿧', '䇠', '䈙', '䊘', '䌧', '䌷', '䎇', '䎷', '䎻', '䏭', '䓓', '䓟', '䖞', '䛆', '䝬', '䟞', '䠫', '䣭', '䧓', '䩜', '䪒', '䲖', '䲤', '䶇', '侜', '嚋', '壴', '宔', '嵀', '幬', '徟', '晭', '椆', '樦', '殶', '洀', '炿', '烐', '燽', '犫', '疛', '矪', '紂', '紸', '罜', '菗', '葄', '蟵', '袾', '譸', '赱', '躕', '軴', '輖', '郮', '銂', '銩', '霌', '飳', '馵', '駯', '駲', '騆', '鮢', '鯐', '鵃', '黈', '鼄']"
음,"['音', '阴', '吟', '饮', '淫', '荫', '喑', '窨', '霪', '陰', '愔', '飲', '蔭', '瘖', '廕', '婬', '癊', '韾', '鷣', '摿', '崟', '乑', '淾', '飮', '㕂', '㖗', '㞤', '㱃', '㸒', '䕃', '䚿', '䜾', '䤃', '䨙', '䨧', '䪩', '侌', '噖', '噾', '崯', '烎', '碒', '苂', '荶', '訡', '趛', '鈝', '阥', '隂', '霒', '霠']"
지,"['地', '之', '只', '知', '至', '指', '持', '支', '志', '止', '智', '纸', '迟', '池', '枝', '旨', '芝', '吱', '肢', '脂', '址', '芷', '挚', '蜘', '趾', '渍', '咫', '痣', '祗', '砥', '舐', '祉', '鸷', '贽', '踟', '墀', '坻', '轾', '枳', '酯', '沚', '胝', '墬', '紙', '轵', '篪', '鮨', '娡', '遲', '誌', '阯', '哋', '扺', '秖', '摯', '鳷', '彽', '厎', '祬', '抧', '漬', '嶳', '汦', '淽', '泜', '遅', '汥', '帋', '坔', '埊', '衼', '秪', '搘', '凪', '恉', '洔', '疻', '俧', '觗', '覟', '躓', '鷙', '㕄', '㞢', '㞨', '㞴', '㡶', '㢟', '㨁', '㩼', '㫑', '㫖', '㯄', '㱴', '㲍', '㲛', '㴯', '㸟', '㽧', '㽻', '䂡', '䄊', '䅩', '䇛', '䏯', '䑛', '䓋', '䓌', '䓜', '䓡', '䓩', '䘭', '䙙', '䜄', '䝷', '䞇', '䟖', '䟡', '䠦', '䡹', '䣽', '䤠', '䥍', '䧴', '䪧', '䱈', '䲀', '䲬', '䳅', '䵹', '䶵', '倁', '劧', '坁', '坘', '岻', '忯', '杫', '栺', '梽', '椥', '榰', '潪', '砋', '秓', '竾', '筂', '筫', '箈', '綕', '胑', '舓', '蚳', '訨', '謘', '貾', '贄', '赿', '軹', '輊', '遟', '鋕', '馶', '驇', '鴲', '鼅']"
호,"['好', '乎', '呼', '护', '号', '胡', '毫', '虎', '湖', '糊', '户', '互', '豪', '浩', '狐', '昊', '壶', '嚎', '芦', '蝴', '皓', '弧', '唬', '葫', '壕', '沪', '扈', '瑚', '镐', '琥', '嗥', '犒', '颢', '濠', '蒿', '灏', '祜', '醐', '猢', '缟', '薅', '瓠', '怙', '冴', '護', '煳', '鹕', '號', '滹', '皞', '猲', '淏', '岵', '鬍', '烀', '鄠', '戽', '媩', '戶', '晧', '冱', '鳸', '餬', '濩', '暤', '頀', '鰗', '戸', '壺', '沍', '滈', '鄗', '噑', '嘷', '傐', '皥', '蠔', '楜', '籇', '錿', '獆', '皜', '虖', '椃', '恏', '轷', '雽', '歑', '鶦', '滸', '箎', '枑', '嫭', '鈩', '夰', '鎬', '峼', '昦', '悎', '暭', '皡', '顥', '嘑', '乕', '綔', '嫮', '蔰', '槴', '㕆', '㗅', '㙱', '㚏', '㚪', '㚼', '㝀', '㞻', '㠙', '㣗', '㦆', '㦿', '㨭', '㩝', '㬔', '㬶', '㯛', '㵆', '㸦', '㾰', '䇘', '䉿', '䊀', '䊺', '䋀', '䋆', '䎁', '䐧', '䒵', '䕶', '䗂', '䚽', '䜰', '䝞', '䝥', '䠒', '䤣', '䧚', '䧫', '䨼', '䩴', '䪽', '䭌', '䭍', '䯫', '䰧', '䴣', '乊', '儫', '哠', '喖', '垀', '壷', '帍', '弖', '摢', '昈', '曍', '枦', '泘', '滬', '澔', '瀥', '灝', '熩', '獋', '獔', '瓳', '箶', '簄', '粐', '縞', '聕', '舮', '苸', '萀', '薃', '藃', '虍', '虝', '衚', '謼', '譹', '軤', '鍸', '雐', '魱', '鯱', '鰝', '鶘']"
랍,"['拉', '啦', '邋', '菈', '臘', '镴', '蠟', '鞡', '柆', '鑞', '㕇', '㡴', '䂰', '䃳', '䇱', '䗶', '搚', '爉', '磖', '翋', '臈', '蝋']"
금,"['今', '金', '禁', '琴', '锦', '擒', '襟', '禽', '噤', '噙', '妗', '衾', '衿', '芩', '钅', '紟', '檎', '嵚', '錦', '耹', '澿', '凚', '搇', '扲', '嶔', '笒', '鳹', '唫', '肣', '琻', '僸', '琹', '鍂', '㕋', '㦗', '㩒', '㪁', '㯲', '㱈', '㱽', '㲐', '㾣', '䃢', '䋮', '䌝', '䑤', '䔷', '䘳', '䥅', '䥆', '䦦', '䫴', '䶖', '凎', '坅', '庈', '惍', '捦', '昑', '珡', '砛', '菳', '蚙', '蠄', '赺', '軡', '釒', '鈙', '鐢', '雂', '靲', '顉', '鵭', '黅', '齽']"
애,"['爱', '艾', '哎', '唉', '哀', '挨', '埃', '碍', '涯', '崖', '呃', '暧', '蔼', '隘', '皑', '霭', '阂', '捱', '嗳', '睚', '嫒', '毐', '愛', '欸', '叆', '厓', '瑷', '燰', '砹', '锿', '礙', '薆', '娭', '獃', '騃', '譪', '曖', '瞹', '噯', '靄', '堐', '啀', '藹', '餲', '崕', '皚', '僾', '懝', '昹', '硋', '鴱', '鑀', '靉', '閡', '硙', '漄', '濭', '伌', '壒', '嬡', '懓', '㕌', '㗒', '㘷', '㝵', '㣻', '㤅', '㦈', '㱯', '㶼', '㾏', '㿄', '䅬', '䔽', '䕏', '䝽', '䨠', '䬵', '䶣', '唲', '嘊', '塧', '娾', '嵦', '敱', '敳', '猚', '璦', '皧', '磑', '賹', '銰', '鎄', '馤', '鱫']"
퇴,"['退', '腿', '堆', '颓', '褪', '槌', '煺', '頹', '頽', '蹆', '穨', '隤', '痽', '螁', '弚', '磓', '蓷', '脮', '㕍', '㞂', '㞜', '㢈', '㥆', '㨃', '㱣', '㷟', '㾼', '㿉', '㿗', '䀃', '䇏', '䊚', '䏨', '䜃', '䨺', '䫋', '䭔', '俀', '僓', '垖', '塠', '尵', '嵟', '桘', '藬', '蘈', '蹪', '陮', '頧', '頺', '骽', '鴭']"
청,"['清', '青', '请', '厅', '晴', '菁', '蜻', '聽', '氰', '請', '凊', '鲭', '廳', '圊', '碃', '聼', '靑', '淸', '鶄', '暒', '庁', '㕔', '㵙', '䝼', '䞍', '䨝', '䴖', '厛', '夝', '廰', '掅', '甠', '聴', '郬', '鯖']"
환,"['还', '欢', '换', '幻', '唤', '患', '丸', '焕', '桓', '鬟', '宦', '寰', '涣', '纨', '皖', '還', '奂', '豢', '獾', '鳏', '歡', '鲩', '換', '驩', '漶', '環', '逭', '芄', '喚', '擐', '汍', '锾', '喛', '轘', '镮', '澴', '瓛', '紈', '懽', '讙', '絙', '睆', '阛', '鹮', '瑍', '鋎', '寏', '綄', '渙', '煥', '闤', '鐶', '弮', '暅', '鰥', '峘', '㕕', '㛟', '㞍', '㡲', '㪱', '㬇', '㬊', '㶎', '㹕', '㹖', '㿪', '䀓', '䁵', '䆠', '䍺', '䒛', '䒯', '䗭', '䚪', '䜨', '䝔', '䝠', '䠉', '䦡', '䭴', '䯘', '䴉', '䴋', '䴟', '奐', '愌', '懁', '攌', '晥', '梙', '槵', '歓', '烉', '犱', '癏', '睅', '瞣', '笂', '糫', '羦', '肒', '荁', '萈', '萟', '藧', '貛', '酄', '釻', '鍰', '雈', '鯇', '鰀', '鱞', '鴅', '鵍']"
참,"['站', '参', '惨', '斩', '惭', '搀', '崭', '馋', '叁', '堑', '谗', '碜', '谶', '僭', '瘆', '錾', '參', '谮', '慘', '骖', '巉', '黪', '瘮', '斬', '椠', '憯', '劖', '攙', '镵', '塹', '旵', '僣', '懺', '慚', '欃', '磣', '黲', '嚵', '瀺', '懴', '讖', '嶄', '傪', '慙', '叄', '獑', '毚', '儳', '摲', '鏨', '譖', '㕘', '㜗', '㜞', '㟥', '㟻', '㠁', '㦧', '㨻', '㰫', '㸥', '㺥', '㽩', '㿊', '䁪', '䂁', '䑎', '䜛', '䜟', '䟃', '䤘', '䤫', '䧯', '䪌', '䱿', '䳻', '䶨', '叅', '噆', '墋', '壍', '嬠', '嬱', '嵾', '嶃', '嶊', '朁', '槧', '毶', '磛', '艬', '覱', '詀', '謲', '譛', '讒', '趻', '酁', '醦', '鑱', '饞', '驂', '魙']"
쇄,"['碎', '锁', '刷', '晒', '琐', '涮', '铩', '唢', '灑', '鎖', '曬', '嗮', '瑣', '縰', '鏁', '嗩', '惢', '埣', '砕', '繀', '鎻', '㕞', '㬠', '䈗', '䞆', '䣔', '䵀', '溑', '鎩']"
쌍,"['双', '雙', '艭', '㕠', '䉶', '䝄', '䨇', '孇', '欆', '﨎']"
학,"['学', '确', '鹤', '郝', '虐', '谑', '壑', '嚯', '疟', '學', '癋', '謔', '鸴', '狢', '翯', '鶴', '嗃', '謞', '澩', '矐', '鷽', '壆', '皬', '靏', '瘧', '㕡', '㕰', '㰒', '㶅', '㿥', '䅂', '䖈', '䖋', '䤕', '䨋', '䮤', '䳽', '嗀', '嚛', '峃', '嶨', '斈', '硸', '蠚', '觷', '貈', '雤', '鴬', '鶮', '鸖']"
